Country,Date,Mobility_Type,Percent_Change,Change
United Kingdom,2020-02-26,Workplaces,1,-4.571428571428571
United Kingdom,2020-02-27,Workplaces,0,-2.5714285714285716
United Kingdom,2020-02-28,Workplaces,-1,-0.5714285714285714
United Kingdom,2020-02-29,Workplaces,0,-0.2857142857142857
United Kingdom,2020-03-01,Workplaces,1,0
United Kingdom,2020-03-02,Workplaces,1,0.42857142857142855
United Kingdom,2020-03-03,Workplaces,1,0.42857142857142855
United Kingdom,2020-03-04,Workplaces,1,0.42857142857142855
United Kingdom,2020-03-05,Workplaces,0,0.42857142857142855
United Kingdom,2020-03-06,Workplaces,1,0.7142857142857143
United Kingdom,2020-03-07,Workplaces,1,0.8571428571428571
United Kingdom,2020-03-08,Workplaces,1,0.8571428571428571
United Kingdom,2020-03-09,Workplaces,0,0.7142857142857143
United Kingdom,2020-03-10,Workplaces,0,0.5714285714285714
United Kingdom,2020-03-11,Workplaces,0,0.42857142857142855
United Kingdom,2020-03-12,Workplaces,-1,0.2857142857142857
United Kingdom,2020-03-13,Workplaces,-4,-0.42857142857142855
United Kingdom,2020-03-14,Workplaces,-2,-0.8571428571428571
United Kingdom,2020-03-15,Workplaces,-4,-1.5714285714285714
United Kingdom,2020-03-16,Workplaces,-9,-2.857142857142857
United Kingdom,2020-03-17,Workplaces,-16,-5.142857142857143
United Kingdom,2020-03-18,Workplaces,-23,-8.428571428571429
United Kingdom,2020-03-19,Workplaces,-27,-12.142857142857142
United Kingdom,2020-03-20,Workplaces,-29,-15.714285714285714
United Kingdom,2020-03-21,Workplaces,-25,-19
United Kingdom,2020-03-22,Workplaces,-30,-22.714285714285715
United Kingdom,2020-03-23,Workplaces,-45,-27.857142857142858
United Kingdom,2020-03-24,Workplaces,-58,-33.857142857142854
United Kingdom,2020-03-25,Workplaces,-64,-39.714285714285715
United Kingdom,2020-03-26,Workplaces,-66,-45.285714285714285
United Kingdom,2020-03-27,Workplaces,-66,-50.57142857142857
United Kingdom,2020-03-28,Workplaces,-57,-55.142857142857146
United Kingdom,2020-03-29,Workplaces,-55,-58.714285714285715
United Kingdom,2020-03-30,Workplaces,-69,-62.142857142857146
United Kingdom,2020-03-31,Workplaces,-70,-63.857142857142854
United Kingdom,2020-04-01,Workplaces,-69,-64.57142857142857
United Kingdom,2020-04-02,Workplaces,-70,-65.14285714285714
United Kingdom,2020-04-03,Workplaces,-69,-65.57142857142857
United Kingdom,2020-04-04,Workplaces,-57,-65.57142857142857
United Kingdom,2020-04-05,Workplaces,-54,-65.42857142857143
United Kingdom,2020-04-06,Workplaces,-70,-65.57142857142857
United Kingdom,2020-04-07,Workplaces,-70,-65.57142857142857
United Kingdom,2020-04-08,Workplaces,-70,-65.71428571428571
United Kingdom,2020-04-09,Workplaces,-70,-65.71428571428571
United Kingdom,2020-04-10,Workplaces,-80,-67.28571428571429
United Kingdom,2020-04-11,Workplaces,-57,-67.28571428571429
United Kingdom,2020-04-12,Workplaces,-58,-67.85714285714286
United Kingdom,2020-04-13,Workplaces,-83,-69.71428571428571
United Kingdom,2020-04-14,Workplaces,-70,-69.71428571428571
United Kingdom,2020-04-15,Workplaces,-69,-69.57142857142857
United Kingdom,2020-04-16,Workplaces,-69,-69.42857142857143
United Kingdom,2020-04-17,Workplaces,-68,-67.71428571428571
United Kingdom,2020-04-18,Workplaces,-54,-67.28571428571429
United Kingdom,2020-04-19,Workplaces,-49,-66
United Kingdom,2020-04-20,Workplaces,-67,-63.714285714285715
United Kingdom,2020-04-21,Workplaces,-67,-63.285714285714285
United Kingdom,2020-04-22,Workplaces,-66,-62.857142857142854
United Kingdom,2020-04-23,Workplaces,-66,-62.42857142857143
United Kingdom,2020-04-24,Workplaces,-65,-62
United Kingdom,2020-04-25,Workplaces,-51,-61.57142857142857
United Kingdom,2020-04-26,Workplaces,-48,-61.42857142857143
United Kingdom,2020-04-27,Workplaces,-65,-61.142857142857146
United Kingdom,2020-04-28,Workplaces,-66,-61
United Kingdom,2020-04-29,Workplaces,-66,-61
United Kingdom,2020-04-30,Workplaces,-66,-61
United Kingdom,2020-05-01,Workplaces,-64,-60.857142857142854
United Kingdom,2020-05-02,Workplaces,-49,-60.57142857142857
United Kingdom,2020-05-03,Workplaces,-46,-60.285714285714285
United Kingdom,2020-05-04,Workplaces,-64,-60.142857142857146
United Kingdom,2020-05-05,Workplaces,-64,-59.857142857142854
United Kingdom,2020-05-06,Workplaces,-63,-59.42857142857143
United Kingdom,2020-05-07,Workplaces,-63,-59
United Kingdom,2020-05-08,Workplaces,-77,-60.857142857142854
United Kingdom,2020-05-09,Workplaces,-48,-60.714285714285715
United Kingdom,2020-05-10,Workplaces,-45,-60.57142857142857
United Kingdom,2020-05-11,Workplaces,-62,-60.285714285714285
United Kingdom,2020-05-12,Workplaces,-62,-60
United Kingdom,2020-05-13,Workplaces,-61,-59.714285714285715
United Kingdom,2020-05-14,Workplaces,-61,-59.42857142857143
United Kingdom,2020-05-15,Workplaces,-60,-57
United Kingdom,2020-05-16,Workplaces,-43,-56.285714285714285
United Kingdom,2020-05-17,Workplaces,-39,-55.42857142857143
United Kingdom,2020-05-18,Workplaces,-59,-55
United Kingdom,2020-05-19,Workplaces,-59,-54.57142857142857
United Kingdom,2020-05-20,Workplaces,-59,-54.285714285714285
United Kingdom,2020-05-21,Workplaces,-59,-54
United Kingdom,2020-05-22,Workplaces,-58,-53.714285714285715
United Kingdom,2020-05-23,Workplaces,-41,-53.42857142857143
United Kingdom,2020-05-24,Workplaces,-36,-53
United Kingdom,2020-05-25,Workplaces,-77,-55.57142857142857
United Kingdom,2020-05-26,Workplaces,-59,-55.57142857142857
United Kingdom,2020-05-27,Workplaces,-58,-55.42857142857143
United Kingdom,2020-05-28,Workplaces,-58,-55.285714285714285
United Kingdom,2020-05-29,Workplaces,-56,-55
United Kingdom,2020-05-30,Workplaces,-31,-53.57142857142857
United Kingdom,2020-05-31,Workplaces,-26,-52.142857142857146
United Kingdom,2020-06-01,Workplaces,-53,-48.714285714285715
United Kingdom,2020-06-02,Workplaces,-54,-48
United Kingdom,2020-06-03,Workplaces,-54,-47.42857142857143
United Kingdom,2020-06-04,Workplaces,-54,-46.857142857142854
United Kingdom,2020-06-05,Workplaces,-53,-46.42857142857143
United Kingdom,2020-06-06,Workplaces,-33,-46.714285714285715
United Kingdom,2020-06-07,Workplaces,-28,-47
United Kingdom,2020-06-08,Workplaces,-52,-46.857142857142854
United Kingdom,2020-06-09,Workplaces,-52,-46.57142857142857
United Kingdom,2020-06-10,Workplaces,-52,-46.285714285714285
United Kingdom,2020-06-11,Workplaces,-52,-46
United Kingdom,2020-06-12,Workplaces,-51,-45.714285714285715
United Kingdom,2020-06-13,Workplaces,-24,-44.42857142857143
United Kingdom,2020-06-14,Workplaces,-19,-43.142857142857146
United Kingdom,2020-06-15,Workplaces,-50,-42.857142857142854
United Kingdom,2020-06-16,Workplaces,-50,-42.57142857142857
United Kingdom,2020-06-17,Workplaces,-50,-42.285714285714285
United Kingdom,2020-06-18,Workplaces,-52,-42.285714285714285
United Kingdom,2020-06-19,Workplaces,-50,-42.142857142857146
United Kingdom,2020-06-20,Workplaces,-20,-41.57142857142857
United Kingdom,2020-06-21,Workplaces,-14,-40.857142857142854
United Kingdom,2020-06-22,Workplaces,-51,-41
United Kingdom,2020-06-23,Workplaces,-51,-41.142857142857146
United Kingdom,2020-06-24,Workplaces,-49,-41
United Kingdom,2020-06-25,Workplaces,-49,-40.57142857142857
United Kingdom,2020-06-26,Workplaces,-49,-40.42857142857143
United Kingdom,2020-06-27,Workplaces,-24,-41
United Kingdom,2020-06-28,Workplaces,-17,-41.42857142857143
United Kingdom,2020-06-29,Workplaces,-49,-41.142857142857146
United Kingdom,2020-06-30,Workplaces,-48,-40.714285714285715
United Kingdom,2020-07-01,Workplaces,-48,-40.57142857142857
United Kingdom,2020-07-02,Workplaces,-48,-40.42857142857143
United Kingdom,2020-07-03,Workplaces,-47,-40.142857142857146
United Kingdom,2020-07-04,Workplaces,-18,-39.285714285714285
United Kingdom,2020-07-05,Workplaces,-14,-38.857142857142854
United Kingdom,2020-07-06,Workplaces,-48,-38.714285714285715
United Kingdom,2020-07-07,Workplaces,-48,-38.714285714285715
United Kingdom,2020-07-08,Workplaces,-47,-38.57142857142857
United Kingdom,2020-07-09,Workplaces,-47,-38.42857142857143
United Kingdom,2020-07-10,Workplaces,-46,-38.285714285714285
United Kingdom,2020-07-11,Workplaces,-14,-37.714285714285715
United Kingdom,2020-07-12,Workplaces,-10,-37.142857142857146
United Kingdom,2020-07-13,Workplaces,-48,-37.142857142857146
United Kingdom,2020-07-14,Workplaces,-48,-37.142857142857146
United Kingdom,2020-07-15,Workplaces,-46,-37
United Kingdom,2020-07-16,Workplaces,-45,-36.714285714285715
United Kingdom,2020-07-17,Workplaces,-44,-36.42857142857143
United Kingdom,2020-07-18,Workplaces,-14,-36.42857142857143
United Kingdom,2020-07-19,Workplaces,-10,-36.42857142857143
United Kingdom,2020-07-20,Workplaces,-48,-36.42857142857143
United Kingdom,2020-07-21,Workplaces,-48,-36.42857142857143
United Kingdom,2020-07-22,Workplaces,-46,-36.42857142857143
United Kingdom,2020-07-23,Workplaces,-47,-36.714285714285715
United Kingdom,2020-07-24,Workplaces,-46,-37
United Kingdom,2020-07-25,Workplaces,-15,-37.142857142857146
United Kingdom,2020-07-26,Workplaces,-9,-37
United Kingdom,2020-07-27,Workplaces,-51,-37.42857142857143
United Kingdom,2020-07-28,Workplaces,-48,-37.42857142857143
United Kingdom,2020-07-29,Workplaces,-48,-37.714285714285715
United Kingdom,2020-07-30,Workplaces,-48,-37.857142857142854
United Kingdom,2020-07-31,Workplaces,-48,-38.142857142857146
United Kingdom,2020-08-01,Workplaces,-14,-38
United Kingdom,2020-08-02,Workplaces,-9,-38
United Kingdom,2020-08-03,Workplaces,-49,-37.714285714285715
United Kingdom,2020-08-04,Workplaces,-49,-37.857142857142854
United Kingdom,2020-08-05,Workplaces,-48,-37.857142857142854
United Kingdom,2020-08-06,Workplaces,-48,-37.857142857142854
United Kingdom,2020-08-07,Workplaces,-48,-37.857142857142854
United Kingdom,2020-08-08,Workplaces,-13,-37.714285714285715
United Kingdom,2020-08-09,Workplaces,-8,-37.57142857142857
United Kingdom,2020-08-10,Workplaces,-48,-37.42857142857143
United Kingdom,2020-08-11,Workplaces,-48,-37.285714285714285
United Kingdom,2020-08-12,Workplaces,-47,-37.142857142857146
United Kingdom,2020-08-13,Workplaces,-48,-37.142857142857146
United Kingdom,2020-08-14,Workplaces,-46,-36.857142857142854
United Kingdom,2020-08-15,Workplaces,-13,-36.857142857142854
United Kingdom,2020-08-16,Workplaces,-10,-37.142857142857146
United Kingdom,2020-08-17,Workplaces,-48,-37.142857142857146
United Kingdom,2020-08-18,Workplaces,-46,-36.857142857142854
United Kingdom,2020-08-19,Workplaces,-46,-36.714285714285715
United Kingdom,2020-08-20,Workplaces,-46,-36.42857142857143
United Kingdom,2020-08-21,Workplaces,-45,-36.285714285714285
United Kingdom,2020-08-22,Workplaces,-11,-36
United Kingdom,2020-08-23,Workplaces,-7,-35.57142857142857
United Kingdom,2020-08-24,Workplaces,-46,-35.285714285714285
United Kingdom,2020-08-25,Workplaces,-47,-35.42857142857143
United Kingdom,2020-08-26,Workplaces,-44,-35.142857142857146
United Kingdom,2020-08-27,Workplaces,-45,-35
United Kingdom,2020-08-28,Workplaces,-45,-35
United Kingdom,2020-08-29,Workplaces,-12,-35.142857142857146
United Kingdom,2020-08-30,Workplaces,-7,-35.142857142857146
United Kingdom,2020-08-31,Workplaces,-68,-38.285714285714285
United Kingdom,2020-09-01,Workplaces,-44,-37.857142857142854
United Kingdom,2020-09-02,Workplaces,-42,-37.57142857142857
United Kingdom,2020-09-03,Workplaces,-42,-37.142857142857146
United Kingdom,2020-09-04,Workplaces,-40,-36.42857142857143
United Kingdom,2020-09-05,Workplaces,-10,-36.142857142857146
United Kingdom,2020-09-06,Workplaces,-7,-36.142857142857146
United Kingdom,2020-09-07,Workplaces,-43,-32.57142857142857
United Kingdom,2020-09-08,Workplaces,-42,-32.285714285714285
United Kingdom,2020-09-09,Workplaces,-39,-31.857142857142858
United Kingdom,2020-09-10,Workplaces,-40,-31.571428571428573
United Kingdom,2020-09-11,Workplaces,-38,-31.285714285714285
United Kingdom,2020-09-12,Workplaces,-9,-31.142857142857142
United Kingdom,2020-09-13,Workplaces,-7,-31.142857142857142
United Kingdom,2020-09-14,Workplaces,-36,-30.142857142857142
United Kingdom,2020-09-15,Workplaces,-36,-29.285714285714285
United Kingdom,2020-09-16,Workplaces,-36,-28.857142857142858
United Kingdom,2020-09-17,Workplaces,-36,-28.285714285714285
United Kingdom,2020-09-18,Workplaces,-35,-27.857142857142858
United Kingdom,2020-09-19,Workplaces,-10,-28
United Kingdom,2020-09-20,Workplaces,-7,-28
United Kingdom,2020-09-21,Workplaces,-37,-28.142857142857142
United Kingdom,2020-09-22,Workplaces,-36,-28.142857142857142
United Kingdom,2020-09-23,Workplaces,-35,-28
United Kingdom,2020-09-24,Workplaces,-35,-27.857142857142858
United Kingdom,2020-09-25,Workplaces,-34,-27.714285714285715
United Kingdom,2020-09-26,Workplaces,-9,-27.571428571428573
United Kingdom,2020-09-27,Workplaces,-7,-27.571428571428573
United Kingdom,2020-09-28,Workplaces,-35,-27.285714285714285
United Kingdom,2020-09-29,Workplaces,-34,-27
United Kingdom,2020-09-30,Workplaces,-34,-26.857142857142858
United Kingdom,2020-10-01,Workplaces,-32,-26.428571428571427
United Kingdom,2020-10-02,Workplaces,-32,-26.142857142857142
United Kingdom,2020-10-03,Workplaces,-12,-26.571428571428573
United Kingdom,2020-10-04,Workplaces,-9,-26.857142857142858
United Kingdom,2020-10-05,Workplaces,-34,-26.714285714285715
United Kingdom,2020-10-06,Workplaces,-34,-26.714285714285715
United Kingdom,2020-10-07,Workplaces,-32,-26.428571428571427
United Kingdom,2020-10-08,Workplaces,-33,-26.571428571428573
United Kingdom,2020-10-09,Workplaces,-31,-26.428571428571427
United Kingdom,2020-10-10,Workplaces,-8,-25.857142857142858
United Kingdom,2020-10-11,Workplaces,-6,-25.428571428571427
United Kingdom,2020-10-12,Workplaces,-35,-25.571428571428573
United Kingdom,2020-10-13,Workplaces,-35,-25.714285714285715
United Kingdom,2020-10-14,Workplaces,-33,-25.857142857142858
United Kingdom,2020-10-15,Workplaces,-33,-25.857142857142858
United Kingdom,2020-10-16,Workplaces,-32,-26
United Kingdom,2020-10-17,Workplaces,-10,-26.285714285714285
United Kingdom,2020-10-18,Workplaces,-9,-26.714285714285715
United Kingdom,2020-10-19,Workplaces,-35,-26.714285714285715
United Kingdom,2020-10-20,Workplaces,-35,-26.714285714285715
United Kingdom,2020-10-21,Workplaces,-35,-27
United Kingdom,2020-10-22,Workplaces,-34,-27.142857142857142
United Kingdom,2020-10-23,Workplaces,-35,-27.571428571428573
United Kingdom,2020-10-24,Workplaces,-13,-28
United Kingdom,2020-10-25,Workplaces,-10,-28.142857142857142
United Kingdom,2020-10-26,Workplaces,-45,-29.571428571428573
United Kingdom,2020-10-27,Workplaces,-45,-31
United Kingdom,2020-10-28,Workplaces,-43,-32.142857142857146
United Kingdom,2020-10-29,Workplaces,-44,-33.57142857142857
United Kingdom,2020-10-30,Workplaces,-42,-34.57142857142857
United Kingdom,2020-10-31,Workplaces,-13,-34.57142857142857
United Kingdom,2020-11-01,Workplaces,-10,-34.57142857142857
United Kingdom,2020-11-02,Workplaces,-34,-33
United Kingdom,2020-11-03,Workplaces,-33,-31.285714285714285
United Kingdom,2020-11-04,Workplaces,-31,-29.571428571428573
United Kingdom,2020-11-05,Workplaces,-38,-28.714285714285715
United Kingdom,2020-11-06,Workplaces,-38,-28.142857142857142
United Kingdom,2020-11-07,Workplaces,-28,-30.285714285714285
United Kingdom,2020-11-08,Workplaces,-28,-32.857142857142854
United Kingdom,2020-11-09,Workplaces,-39,-33.57142857142857
United Kingdom,2020-11-10,Workplaces,-39,-34.42857142857143
United Kingdom,2020-11-11,Workplaces,-38,-35.42857142857143
United Kingdom,2020-11-12,Workplaces,-39,-35.57142857142857
United Kingdom,2020-11-13,Workplaces,-38,-35.57142857142857
United Kingdom,2020-11-14,Workplaces,-28,-35.57142857142857
United Kingdom,2020-11-15,Workplaces,-28,-35.57142857142857
United Kingdom,2020-11-16,Workplaces,-39,-35.57142857142857
United Kingdom,2020-11-17,Workplaces,-39,-35.57142857142857
United Kingdom,2020-11-18,Workplaces,-38,-35.57142857142857
United Kingdom,2020-11-19,Workplaces,-39,-35.57142857142857
United Kingdom,2020-11-20,Workplaces,-38,-35.57142857142857
United Kingdom,2020-11-21,Workplaces,-26,-35.285714285714285
United Kingdom,2020-11-22,Workplaces,-26,-35
United Kingdom,2020-11-23,Workplaces,-39,-35
United Kingdom,2020-11-24,Workplaces,-38,-34.857142857142854
United Kingdom,2020-11-25,Workplaces,-37,-34.714285714285715
United Kingdom,2020-11-26,Workplaces,-37,-34.42857142857143
United Kingdom,2020-11-27,Workplaces,-38,-34.42857142857143
United Kingdom,2020-11-28,Workplaces,-24,-34.142857142857146
United Kingdom,2020-11-29,Workplaces,-24,-33.857142857142854
United Kingdom,2020-11-30,Workplaces,-37,-33.57142857142857
United Kingdom,2020-12-01,Workplaces,-36,-33.285714285714285
United Kingdom,2020-12-02,Workplaces,-32,-32.57142857142857
United Kingdom,2020-12-03,Workplaces,-33,-32
United Kingdom,2020-12-04,Workplaces,-33,-31.285714285714285
Sweden,2020-02-15,Workplaces,-2,-28.142857142857142
Sweden,2020-02-16,Workplaces,-5,-25.428571428571427
Sweden,2020-02-17,Workplaces,-6,-21
Sweden,2020-02-18,Workplaces,-5,-16.571428571428573
Sweden,2020-02-19,Workplaces,-5,-12.714285714285714
Sweden,2020-02-20,Workplaces,-6,-8.857142857142858
Sweden,2020-02-21,Workplaces,-7,-5.142857142857143
Sweden,2020-02-22,Workplaces,-3,-5.285714285714286
Sweden,2020-02-23,Workplaces,-1,-4.714285714285714
Sweden,2020-02-24,Workplaces,-4,-4.428571428571429
Sweden,2020-02-25,Workplaces,-4,-4.285714285714286
Sweden,2020-02-26,Workplaces,-4,-4.142857142857143
Sweden,2020-02-27,Workplaces,-5,-4
Sweden,2020-02-28,Workplaces,-6,-3.857142857142857
Sweden,2020-02-29,Workplaces,0,-3.4285714285714284
Sweden,2020-03-01,Workplaces,-2,-3.5714285714285716
Sweden,2020-03-02,Workplaces,-2,-3.2857142857142856
Sweden,2020-03-03,Workplaces,-2,-3
Sweden,2020-03-04,Workplaces,-2,-2.7142857142857144
Sweden,2020-03-05,Workplaces,-2,-2.2857142857142856
Sweden,2020-03-06,Workplaces,-2,-1.7142857142857142
Sweden,2020-03-07,Workplaces,0,-1.7142857142857142
Sweden,2020-03-08,Workplaces,-1,-1.5714285714285714
Sweden,2020-03-09,Workplaces,0,-1.2857142857142858
Sweden,2020-03-10,Workplaces,0,-1
Sweden,2020-03-11,Workplaces,-1,-0.8571428571428571
Sweden,2020-03-12,Workplaces,-4,-1.1428571428571428
Sweden,2020-03-13,Workplaces,-10,-2.2857142857142856
Sweden,2020-03-14,Workplaces,-6,-3.142857142857143
Sweden,2020-03-15,Workplaces,-10,-4.428571428571429
Sweden,2020-03-16,Workplaces,-17,-6.857142857142857
Sweden,2020-03-17,Workplaces,-21,-9.857142857142858
Sweden,2020-03-18,Workplaces,-27,-13.571428571428571
Sweden,2020-03-19,Workplaces,-28,-17
Sweden,2020-03-20,Workplaces,-28,-19.571428571428573
Sweden,2020-03-21,Workplaces,-13,-20.571428571428573
Sweden,2020-03-22,Workplaces,-15,-21.285714285714285
Sweden,2020-03-23,Workplaces,-27,-22.714285714285715
Sweden,2020-03-24,Workplaces,-28,-23.714285714285715
Sweden,2020-03-25,Workplaces,-28,-23.857142857142858
Sweden,2020-03-26,Workplaces,-28,-23.857142857142858
Sweden,2020-03-27,Workplaces,-29,-24
Sweden,2020-03-28,Workplaces,-15,-24.285714285714285
Sweden,2020-03-29,Workplaces,-18,-24.714285714285715
Sweden,2020-03-30,Workplaces,-29,-25
